"PID","MS_SubClassOne_and_Half_Story_Finished_All_Ages","MS_SubClassOne_Story_1946_and_Newer_All_Styles","MS_SubClassOne_Story_PUD_1946_and_Newer","MS_SubClassTwo_Story_1946_and_Newer","MS_ZoningResidential_Low_Density","MS_ZoningResidential_Medium_Density","Lot_Frontage","Lot_Area","AlleyNo_Alley_Access","Lot_ShapeRegular","Lot_ShapeSlightly_Irregular","Land_ContourLvl","Lot_ConfigCorner","Lot_ConfigCulDSac","Lot_ConfigInside","NeighborhoodCollege_Creek","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodNorth_Ames","NeighborhoodNorthridge_Heights","NeighborhoodOld_Town","NeighborhoodSawyer","NeighborhoodSomerset","Condition_1Feedr","Condition_1Norm","Bldg_TypeOneFam","Bldg_TypeTwnhsE","House_StyleOne_and_Half_Fin","House_StyleOne_Story","House_StyleTwo_Story","Overall_QualAbove_Average","Overall_QualAverage","Overall_QualBelow_Average","Overall_QualGood","Overall_QualVery_Good","Overall_CondAbove_Average","Overall_CondAverage","Overall_CondGood","Year_Built","Year_Remod_Add","Roof_StyleGable","Roof_StyleHip","Exterior_1stHdBoard","Exterior_1stMetalSd","Exterior_1stPlywood","Exterior_1stVinylSd","Exterior_1stWd.Sdng","Exterior_2ndHdBoard","Exterior_2ndMetalSd","Exterior_2ndPlywood","Exterior_2ndVinylSd","Exterior_2ndWd.Sdng","Mas_Vnr_TypeBrkFace","Mas_Vnr_TypeNone","Mas_Vnr_TypeStone","Mas_Vnr_Area","Exter_QualGood","Exter_QualTypical","Exter_CondGood","Exter_CondTypical","FoundationBrkTil","FoundationCBlock","FoundationPConc","Bsmt_QualExcellent","Bsmt_QualGood","Bsmt_QualTypical","Bsmt_CondTypical","Bsmt_ExposureAv","Bsmt_ExposureGd","Bsmt_ExposureMn","Bsmt_ExposureNo","BsmtFin_Type_1ALQ","BsmtFin_Type_1BLQ","BsmtFin_Type_1GLQ","BsmtFin_Type_1LwQ","BsmtFin_Type_1Rec","BsmtFin_Type_1Unf","BsmtFin_SF_1","BsmtFin_Type_2Unf","Bsmt_Unf_SF","Total_Bsmt_SF","Heating_QCExcellent","Heating_QCGood","Heating_QCTypical","Central_AirN","Central_AirY","ElectricalFuseA","ElectricalSBrkr","First_Flr_SF","Second_Flr_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_QualExcellent","Kitchen_QualGood","Kitchen_QualTypical","TotRms_AbvGrd","FunctionalTyp","Fireplaces","Fireplace_QuGood","Fireplace_QuNo_Fireplace","Fireplace_QuTypical","Garage_TypeAttchd","Garage_TypeBuiltIn","Garage_TypeDetchd","Garage_TypeNo_Garage","Garage_Yr_Blt","Garage_FinishFin","Garage_FinishNo_Garage","Garage_FinishRFn","Garage_FinishUnf","Garage_Cars","Garage_Area","Garage_QualNo_Garage","Garage_QualTypical","Garage_CondNo_Garage","Garage_CondTypical","Paved_DriveDirt_Gravel","Paved_DrivePaved","Wood_Deck_SF","FenceMinimum_Privacy","FenceNo_Fence","Mo_Sold","Year_Sold","Sale_TypeNew","Sale_TypeWD.","Sale_ConditionAbnorml","Sale_ConditionNormal","Sale_ConditionPartial","Longitude","Latitude","Sale_Price","Sale_Price_Log"
528188120,0,0,0,0,1,0,36,2628,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2003,2003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,106,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,764,764,1,0,0,0,1,0,1,764,862,1626,0,0,2,1,2,0,1,0,6,1,0,0,1,0,0,1,0,0,2003,0,0,1,0,2,474,0,1,0,1,0,1,0,0,1,6,2010,0,1,0,1,0,-93.651013,42.057181,175500,12.0753943218881
528228285,0,0,1,0,1,0,43,3203,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,14,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3,1,1129,1145,1,0,0,0,1,0,1,1145,0,1145,0,0,2,0,2,0,1,0,6,1,0,0,1,0,1,0,0,0,2006,1,0,0,0,2,437,0,1,0,1,0,1,100,0,1,1,2010,0,1,0,1,0,-93.641635,42.06257,160000,11.982929094216
528228440,0,0,1,0,1,0,43,3182,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,2004,2005,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,16,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,1,1232,1256,1,0,0,0,1,0,1,1269,0,1269,0,0,2,0,2,0,1,0,6,1,1,0,0,1,1,0,0,0,2004,1,0,0,0,2,430,0,1,0,1,0,1,146,0,1,4,2010,0,1,0,1,0,-93.642252,42.062303,192000,12.1652506510099
528231020,0,0,0,0,1,0,67,13300,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2004,2004,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,1,58,384,1,0,0,0,1,0,1,744,630,1374,1,0,2,1,3,0,1,0,7,1,1,1,0,0,0,1,0,0,2004,1,0,0,0,2,400,0,1,0,1,0,1,100,0,1,6,2010,0,1,0,1,0,-93.644076,42.061443,184500,12.1254047424627
528240070,0,0,0,1,1,0,0,7851,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2002,2002,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,1,235,860,1,0,0,0,1,0,1,860,1100,1960,1,0,2,1,4,0,1,0,8,1,2,0,0,1,0,1,0,0,2002,1,0,0,0,2,440,0,1,0,1,0,1,288,0,1,5,2010,0,1,0,1,0,-93.641487,42.060977,216500,12.2853458264247
528240130,0,0,0,1,1,0,63,8577,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2004,2004,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,847,847,1,0,0,0,1,0,1,847,886,1733,0,0,2,1,3,0,1,0,7,1,1,1,0,0,0,1,0,0,2004,1,0,0,0,2,433,0,1,0,1,0,1,144,0,1,4,2010,0,1,0,1,0,-93.642447,42.061193,185088,12.1285866666383
528250100,0,0,0,0,1,0,0,7750,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2000,2000,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,1,134,384,1,0,0,0,1,0,1,774,656,1430,0,0,2,1,3,0,0,1,7,1,1,0,0,1,0,1,0,0,2000,1,0,0,0,2,400,0,1,0,1,0,1,180,0,1,4,2010,0,1,0,1,0,-93.641325,42.060936,180000,12.1007121298723
528292020,0,0,0,1,1,0,0,9505,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2001,2001,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,180,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,884,884,1,0,0,0,1,0,1,884,1151,2035,0,0,2,1,3,0,1,0,8,1,1,1,0,0,0,1,0,0,2001,1,0,0,0,2,434,0,1,0,1,0,1,144,0,1,5,2010,0,1,0,1,0,-93.641337,42.057103,222500,12.3126823805884
528328100,0,0,0,1,1,0,108,14774,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1999,1999,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,165,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,1393,1393,1,0,0,0,1,0,1,1422,1177,2599,0,0,2,1,4,0,1,0,10,1,1,0,0,1,0,1,0,0,1999,1,0,0,0,3,779,0,1,0,1,0,1,668,0,1,5,2010,0,1,0,1,0,-93.651381,42.054386,333168,12.7164021462475
528382030,0,0,0,1,1,0,58,16770,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1998,1998,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,30,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,1195,1195,0,1,0,0,1,0,1,1195,644,1839,0,0,2,1,4,0,0,1,7,1,0,0,1,0,1,0,0,0,1998,1,0,0,0,2,486,0,1,0,1,0,1,0,0,1,6,2010,0,1,0,1,0,-93.650578,42.052437,221000,12.3059179804999
528386040,1,0,0,0,1,0,56,14720,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1995,1996,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,579,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3,1,1217,2033,1,0,0,0,1,0,1,2053,1185,3238,1,0,2,1,4,0,1,0,9,1,1,0,0,0,1,0,0,0,1996,1,0,0,0,3,666,0,1,0,1,0,1,283,0,1,3,2010,0,1,0,1,0,-93.652972,42.050909,410000,12.9239124386805
528445060,0,1,0,0,1,0,73,8987,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,2005,2006,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,226,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7,1,1595,1595,1,0,0,0,1,0,1,1595,0,1595,0,0,2,0,2,0,1,0,6,1,1,1,0,0,1,0,0,0,2005,0,0,1,0,3,880,0,1,0,1,0,1,144,0,1,5,2010,0,1,0,1,0,-93.642368,42.05306,221500,12.3081778684673
528456160,0,1,0,0,0,0,92,9215,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,2009,2010,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,1218,1218,1,0,0,0,1,0,1,1218,0,1218,0,0,2,0,2,0,1,0,4,1,0,0,1,0,1,0,0,0,2009,0,0,1,0,2,676,0,1,0,1,0,1,0,0,1,4,2010,1,0,0,0,1,-93.649976,42.051827,204500,12.228323254465
528477080,0,0,0,1,0,0,100,12552,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2004,2005,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,1,769,991,1,0,0,0,1,0,1,991,956,1947,0,0,2,1,3,0,1,0,8,1,1,1,0,0,1,0,0,0,2004,0,0,1,0,2,678,0,1,0,1,0,1,0,0,0,5,2010,0,1,0,1,0,-93.642773,42.052347,254900,12.4486265903642
528480090,0,1,0,0,0,0,84,10440,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,2005,2005,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,3,1,54,1468,1,0,0,0,1,0,1,1468,0,1468,1,0,2,0,2,0,1,0,6,1,1,1,0,0,1,0,0,0,2005,1,0,0,0,2,528,0,1,0,1,0,1,0,0,1,5,2010,0,1,0,1,0,-93.642224,42.051429,271500,12.5117174183561
531369060,0,0,0,1,1,0,70,11920,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2004,2004,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,122,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,7,1,831,831,1,0,0,0,1,0,1,831,828,1659,0,0,2,1,3,0,1,0,8,1,0,0,1,0,1,0,0,0,2004,0,0,1,0,2,484,0,1,0,1,0,1,144,0,1,4,2010,0,1,0,1,0,-93.692412,42.036113,181000,12.106252310248
531452050,0,0,1,0,1,0,50,7175,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1984,1984,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,744,0,0,1,0,1,0,1,752,0,752,1,0,1,0,2,0,0,1,4,1,0,0,1,0,1,0,0,0,1984,0,0,0,1,1,264,0,1,0,1,0,1,353,1,0,2,2010,0,1,0,1,0,-93.686264,42.0347,125000,11.7360690162844
531452180,0,0,0,1,1,0,0,9453,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1993,2003,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,1,594,996,1,0,0,0,1,0,1,1014,730,1744,0,0,2,1,3,0,1,0,7,1,0,0,1,0,1,0,0,0,1993,0,0,1,0,2,457,0,1,0,1,0,1,370,0,1,2,2010,0,1,0,1,0,-93.68628,42.036633,194500,12.1781874420406
531453010,0,1,0,0,1,0,81,9672,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1984,1985,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,1,702,1040,0,0,1,0,1,0,1,1097,0,1097,0,0,2,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,1986,0,0,0,1,2,480,0,1,0,1,0,1,0,0,0,5,2010,0,1,0,1,0,-93.685028,42.034555,152000,11.9316357998284
531453040,0,0,0,1,1,0,70,8400,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1980,1981,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,130,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,650,650,0,0,1,0,1,0,1,888,676,1564,0,0,2,1,3,0,0,1,7,1,1,0,0,1,1,0,0,0,1980,0,0,0,1,2,476,0,1,0,1,0,1,0,1,0,4,2010,0,1,0,1,0,-93.685029,42.034678,171000,12.0494188354848
531477050,0,0,0,0,0,0,70,9800,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1920,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,7,1,816,816,0,0,1,1,0,1,0,1012,0,1012,0,0,1,0,2,0,0,1,5,1,0,0,1,0,0,0,1,0,1920,0,0,0,1,1,429,0,1,0,1,0,1,121,0,1,4,2010,0,1,0,1,0,-93.6790694,42.0360754,67500,11.1198828768606
532354090,0,0,0,0,1,0,88,11782,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1961,1995,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,210,1109,0,0,1,0,1,0,1,1155,0,1155,1,0,1,0,3,0,1,0,6,0,0,0,1,0,0,0,1,0,1987,0,0,0,1,2,576,0,1,0,1,0,1,192,1,0,6,2010,0,1,0,1,0,-93.673669,42.034793,148000,11.9049675527463
532377060,0,1,0,0,1,0,0,9819,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1967,1967,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,2,1,432,882,0,0,1,0,1,0,1,900,0,900,0,0,1,0,3,0,0,1,5,1,0,0,1,0,0,0,1,0,1970,0,0,0,1,1,280,0,1,0,1,0,1,0,1,0,2,2010,0,1,0,1,0,-93.672096,42.034856,122000,11.7117763237154
532377100,0,1,0,0,1,0,75,7500,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1963,1963,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,216,1040,0,0,0,0,1,0,1,1040,0,1040,1,0,1,1,3,0,0,1,5,1,0,0,1,0,1,0,0,0,1963,1,0,0,0,1,308,0,1,0,1,0,1,0,1,0,6,2010,0,1,0,1,0,-93.672067,42.03457,133000,11.7981044072039
532479070,0,1,0,0,1,0,39,15410,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1974,2002,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,250,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,2,0,223,1208,1,0,0,0,1,0,1,1494,0,1494,1,0,2,0,3,0,0,1,7,1,2,0,0,0,1,0,0,0,1974,1,0,0,0,2,461,0,1,0,1,0,1,296,0,0,4,2010,0,1,1,0,0,-93.660672,42.034603,169000,12.0376539939052
533130020,0,0,0,1,1,0,107,10186,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1992,1992,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,1,76,750,1,0,0,0,1,0,1,1061,862,1923,1,0,2,1,3,0,1,0,8,1,1,0,0,1,1,0,0,0,1992,0,0,1,0,2,564,0,1,0,1,0,1,240,0,1,6,2010,0,1,0,1,0,-93.646749,42.048253,190000,12.1547793511426
533130130,0,0,0,1,1,0,85,13143,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1993,1993,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,504,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,4,0,0,1231,1,0,0,0,1,0,1,1251,1098,2349,1,0,2,1,4,0,1,0,9,1,1,0,0,1,1,0,0,0,1993,0,0,1,0,3,762,0,1,0,1,0,1,32,0,1,6,2010,0,1,0,1,0,-93.651773,42.046825,362500,12.8007797532769
533130160,0,0,0,1,1,0,88,11134,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1992,1993,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,180,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,1,261,1390,1,0,0,0,1,0,1,1402,823,2225,1,0,2,1,4,0,1,0,7,1,1,0,0,1,1,0,0,0,1992,0,0,1,0,3,713,0,1,0,1,0,1,198,0,1,6,2010,0,1,0,1,0,-93.652773,42.045773,285000,12.5602444592508
533205060,0,0,1,0,0,0,25,4835,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,2004,2005,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,3,1,190,1488,1,0,0,0,1,0,1,1488,0,1488,1,0,2,0,2,0,1,0,6,1,1,1,0,0,1,0,0,0,2004,1,0,0,0,2,506,0,1,0,1,0,1,168,0,1,3,2010,0,1,0,1,0,-93.647988,42.047452,260000,12.4684369099977
533208090,0,0,0,0,0,0,39,3515,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,2004,2004,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,840,840,1,0,0,0,1,0,1,840,840,1680,0,0,2,1,2,0,1,0,3,1,0,0,1,0,1,0,0,0,2004,0,0,1,0,2,588,0,1,0,1,0,1,0,0,1,1,2010,0,1,0,1,0,-93.64614,42.048086,190000,12.1547793511426
533210060,0,0,0,0,0,0,30,3215,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,2004,2004,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,120,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3,1,320,600,1,0,0,0,1,0,1,600,600,1200,0,0,2,1,2,0,1,0,4,1,0,0,1,0,0,0,1,0,2004,0,0,1,0,2,480,0,1,0,1,0,1,0,0,1,4,2010,0,0,0,1,0,-93.645599,42.048566,155000,11.9511803959014
533212010,0,0,0,0,0,0,30,3182,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,2004,2005,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,600,600,1,0,0,0,1,0,1,600,600,1200,0,0,2,1,2,0,1,0,4,1,0,0,1,0,0,0,1,0,2004,0,0,1,0,2,480,0,1,0,1,0,1,0,0,1,6,2010,0,1,0,1,0,-93.644889,42.047899,151000,11.9250351157971
533212020,0,0,0,0,0,0,24,2544,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2004,2005,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,0,190,600,1,0,0,0,1,0,1,600,600,1200,1,0,2,1,2,0,1,0,4,1,0,0,1,0,0,0,1,0,2004,0,0,1,0,2,480,0,1,0,1,0,1,0,0,1,2,2010,0,1,0,1,0,-93.644889,42.047876,149500,11.9150516718129
533212060,0,0,0,0,0,0,24,2544,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2005,2005,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,216,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,1,224,600,1,0,0,0,1,0,1,600,636,1236,1,0,2,1,2,0,1,0,4,1,0,0,1,0,0,0,1,0,2005,0,0,1,0,2,480,0,1,0,1,0,1,0,0,1,5,2010,0,1,0,1,0,-93.64489,42.047782,152000,11.9316357998284
533213030,0,1,0,0,0,0,0,4403,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,2009,2009,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,432,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,3,1,892,1470,1,0,0,0,1,0,1,1478,0,1478,1,0,2,1,2,0,1,0,7,1,1,1,0,0,1,0,0,0,2009,1,0,0,0,2,484,0,1,0,1,0,1,0,0,1,6,2010,1,0,0,0,1,-93.6468879,42.0471748,222000,12.3104326608544
533221110,0,0,0,0,0,0,0,2980,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,2000,2000,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1159,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,1,290,756,1,0,0,0,1,0,1,756,756,1512,1,0,2,1,2,0,1,0,5,1,0,0,1,0,0,0,1,0,2000,0,0,0,1,2,440,0,1,0,1,0,1,0,0,1,5,2010,0,1,0,1,0,-93.645585,42.046145,177000,12.083905011556
533223020,0,0,0,0,0,0,24,2572,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1999,1999,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,92,696,1,0,0,0,1,0,1,696,720,1416,1,0,2,1,3,0,1,0,6,1,0,0,1,0,0,0,1,0,1999,0,0,0,1,2,484,0,1,0,1,0,1,0,0,1,5,2010,0,1,0,1,0,-93.645482,42.046424,155000,11.9511803959014
533223100,0,0,0,0,0,0,0,2403,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,2003,2003,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,1,286,530,1,0,0,0,1,0,1,530,550,1080,0,0,2,1,2,0,1,0,4,1,0,0,1,0,1,0,0,0,2003,0,0,1,0,2,496,0,1,0,1,0,1,0,0,1,6,2010,0,1,0,1,0,-93.645478,42.046114,147110,11.8989358852443
533238045,0,1,0,0,0,0,57,12853,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,2010,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,610,1642,1,0,0,0,1,0,1,1418,0,1418,1,0,1,1,1,0,1,0,6,1,1,1,0,0,1,0,0,0,2010,0,0,1,0,3,852,0,1,0,1,0,1,160,0,1,4,2010,1,0,0,0,1,-93.641253,42.0470316,267916,12.4984287775268
533253060,0,0,1,0,1,0,30,4420,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1980,1980,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,3,1,0,728,0,0,1,0,1,0,1,788,0,788,1,0,1,0,1,0,1,0,3,1,1,0,0,1,0,0,1,0,1980,1,0,0,0,2,484,0,1,0,1,0,1,133,0,1,6,2010,0,1,0,1,0,-93.649361,42.042565,155000,11.9511803959014
533253210,0,0,1,0,1,0,40,3880,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1978,1978,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,3,1,174,1226,0,0,1,0,1,0,1,1226,0,1226,1,0,1,0,1,0,1,0,4,1,1,0,0,1,1,0,0,0,1978,1,0,0,0,2,484,0,1,0,1,0,1,223,0,1,1,2010,0,1,0,1,0,-93.648143,42.043704,206000,12.2356314477717
